36924, 1517572046
13922, 1279427118
30818, 222328472
20612, 1971745902
38658, 384722929
20935, 802865240
6333, 1534392334
13529, 1633512280
14091, 582535537
11251, 652115465
21643, 1169635628
43291, 1204565730
12199, 2074747049
16510, 908943176
2305, 1250874839
40537, 1413405581
13238, 480270811
49051, 626844056
49284, 1466619663
6311, 1563937942
42593, 977577246
19534, 989815278
35932, 784233064
43910, 1336450023
18601, 311871514
15488, 129406597
7142, 1534575131
22327, 1351085693
38532, 1010455189
45221, 1145307189
46380, 966335759
29122, 734809618
6570, 956578173
3675, 1722206
14189, 1812759986
10149, 2127056782
3584, 1784979683
38412, 1007339516
29099, 1445232323
5891, 1788497701
3837, 37387732
4298, 1091127331
12863, 1104392977
29376, 886317748
48166, 407274598
24937, 81210898
10357, 295370412
20517, 672733279
48585, 30190544
5486, 1527662774
530, 92631987
35908, 338320466
11670, 329140673
9982, 151857122
22996, 1541965873
4823, 1383993185
3605, 1710775473
36868, 1003832821
34802, 622366244
569, 635049320
40842, 1774291858
10218, 255767551
12270, 1532280735
831, 1174127208
21279, 1602956317
6334, 1257938161
38304, 2061542243
8627, 1425716326
49268, 794434961
23448, 2017572264
17187, 1370444623
31801, 1768270792
36448, 1581718669
19965, 1601421250
1265, 367286886
36922, 1086242108
28745, 805247141
9659, 2063757367
44228, 123026842
927, 1752515508
33159, 1644707262
20021, 1274087815
15857, 311745001
20494, 1801965125
29962, 2129893942
3741, 1295097149
4918, 778651894
34294, 139107718
36915, 1540504259
28969, 269488180
41146, 1829515891
30288, 1901886243
29384, 550256300
9962, 677323613
33142, 761077242
5473, 251782654
856, 1145325494
20469, 1817066713
20495, 2078190963
48190, 415766810
1258, 996118283
13959, 1265972528
20177, 479264605
30246, 1987657092
18865, 998125567
11624, 1780076363
7811, 1465391913
28958, 1167437195
48213, 1205155272
10808, 541447707
32514, 2127116281
30361, 77049722
8128, 171617183
16435, 434544975
24498, 1218180977
11785, 15442108
15612, 413692097
14636, 1841585789
6702, 539011235
9233, 765241919
36802, 1791420858
34634, 69810965
29123, 1932313592
48161, 977493688
35217, 934525321
41395, 808734083
7955, 164688109
33806, 2039116083
5292, 632416593
27410, 438629790
47571, 1176489196
21899, 1917413183
31293, 1735486535
15325, 335654347
14122, 1145790910
46267, 1664150925
28120, 1498730901
11890, 1899057243
10846, 823726403
17283, 126062415
1725, 100525031
46498, 524926032
13140, 1820580304
8467, 601518432
13250, 742735877
48222, 8627173
25073, 1494220121
40356, 1361922718
23009, 1390072033
27066, 1209237131
29296, 650989685
4408, 1178107416
36938, 312382651
31012, 1285797784
9054, 1658748295
10199, 746877131
23326, 199173050
3163, 2024486466
3354, 1688361630
21250, 177782956
13860, 1518669473
10129, 55355285
5946, 2112450486
28004, 1947628955
38871, 967371422
32439, 1743418167
11107, 1735286847
41936, 1620598045
19498, 1703722948
12182, 1036294905
37595, 23288733
22036, 826777274
11783, 907491552
30092, 94731490
19534, 1182301343
14446, 731983394
37168, 458924576
38680, 1418893114
41414, 57133036
38422, 1778930285
4458, 80937213
14805, 495381917
24060, 1423093
29962, 1716409911
46041, 727408496
21168, 772649988
47230, 240909556
27262, 973159013
1108, 155723707
40503, 1596770643
25050, 1340404950
20389, 1891512218
29526, 968609069
21684, 75737292
42105, 234476458
17577, 2050246563
13671, 1082048734
44832, 2131637732
21827, 366641147
13995, 641134220
49643, 158301515
34209, 1844746873
11071, 865727823
22239, 1547612180
1530, 1738312742
49175, 211992932
34044, 1178169564
5150, 583079922
28634, 1118943187
17214, 1025037091
19645, 366001144
7, 1668833317
49878, 1325944839
37401, 384038058
35986, 1206067748
22278, 639151982
19263, 291472839
15207, 1763580334
663, 1006837446
8866, 31168545
16541, 13124393
11478, 1528900585
43958, 199182980
30508, 1190588944
26167, 623314074
42387, 524062165
15218, 995942394
11834, 289881449
3586, 1698399235
19507, 1866989572
33335, 1699091785
7906, 2121352598
14625, 695073114
49284, 1000281640
10560, 753674503
185, 152093453
48896, 1274611663
44039, 1958092854
44644, 1645490899
48150, 644437163
21325, 1069340538
49328, 1110636544
32932, 1213911162
17993, 92202870
26749, 2074437500
42443, 1521810084
45637, 170366701
29034, 1469126614
39815, 1085644671
24606, 419866728
19174, 1353374792
10181, 458634422
2807, 105470572
43629, 1954297451
11471, 1270441779
967, 1872282797
48669, 1619750295
35693, 110097954
27810, 88470038
824, 1451004559
23890, 14009619
30996, 1641469527
26321, 173526382
12494, 1049816136
21053, 1285037100
32864, 951006579
28244, 2041643046
41002, 971431052
13618, 1678884631
44855, 1750591442
42762, 1229495822
40591, 994141432
12470, 163342636
39386, 1387940280
12674, 1306540210
11191, 267236564
49830, 1516792187
6091, 1504926151
18570, 724334937
8639, 802005975
22038, 1876941504
12555, 352816634
902, 1015169909
47686, 1770730872
20892, 2102492542
38666, 1348413654
4716, 701745609
21438, 1886267186
38245, 1299310824
23818, 1116900919
17387, 1818185010
37483, 1778917217
43549, 1145359927
9720, 730328471
44864, 1543618359
34447, 1731583254
26215, 1137863354
49889, 896693469
49615, 1261163927
40694, 552120507
22821, 1893779360
34161, 253193890
41322, 2095605600
11076, 1313129567
32776, 1118701247
46839, 1705800163
2609, 1666684322
33732, 1976896158
10601, 326109804
40982, 386771818
28164, 2092075429
5072, 995320731
5135, 2055271313
14201, 1088004750
1593, 264471247
25257, 237640766
16959, 1393175770
34656, 458808281
47722, 482812085
37849, 441246851
13332, 2054484688
47014, 243432293
35362, 1336797099
44803, 90762316
6903, 632585785
34134, 1385151419
27566, 448405558
38503, 1659632701
43224, 2125002704
3803, 1525144817
40303, 92795412
35583, 252757262
21183, 106136592
15544, 679785257
48677, 336019745
32108, 42978361
20785, 1120595475
10654, 1816706147
8926, 359255457
18463, 1972815829
41243, 237518949
33601, 1569018809
24508, 1443472104
17863, 1042117732
41160, 1681321666
28901, 1662981463
17079, 35080836
38725, 1112604614
17428, 479820621
39871, 730166105
40366, 765938332
44466, 1058861151
33807, 1059555120
33651, 48959085
10578, 488068466
24914, 263168173
37416, 1084774867
36982, 1411511924
13323, 765871197
46008, 1801754483
9216, 725924909
2298, 2073826295
5745, 1085507376
47261, 902223174
27997, 683853484
39279, 233684716
41816, 258050098
45867, 1188841975
5218, 2020629518
1060, 588932148
14337, 1112092327
321, 1086801753
33546, 536803656
30029, 430146870
24853, 656976037
17705, 1602384069
946, 1401670004
26716, 2143906691
43732, 420190329
46217, 1905021729
43814, 383551849
6445, 406351982
1947, 1283768665
43958, 1959207165
14535, 685511370
5666, 1518128872
3697, 1252755987
46977, 1846987244
9643, 808277006
466, 944750849
3043, 214068171
1270, 700670341
38175, 1928377987
43385, 1955431907
34668, 1595739602
19989, 1305128482
41451, 1704192786
30465, 473409750
27803, 1159190775
33268, 1997392339
2145, 685788934
37563, 1494822195
44921, 1825484541
25791, 1580620917
27899, 1323976257
38118, 1951530943
44428, 777539388
17636, 1006298956
33727, 1201811021
47215, 759518396
16976, 379733556
46878, 481874779
26343, 1628643695
34530, 776920498
822, 1240417798
29189, 337569320
6732, 1994866753
41515, 1717268005
17646, 879233658
5274, 11661897
26267, 1528293392
42840, 1593770695
49133, 320426829
36003, 716782860
37850, 1266833219
1256, 24821178
16775, 1393464487
45958, 1583009470
24534, 1461980488
46321, 1514975357
14638, 839275510
44677, 333637722
8615, 1537452544
5727, 212042613
2554, 1053827354
4511, 324928821
37098, 39413703
49516, 592986231
40532, 223801872
19092, 1882078383
35091, 638586700
49561, 989718218
1187, 266111871
44041, 759192074
42359, 637690362
33783, 135523349
15872, 1979228460
11071, 16140840
47356, 372583151
33453, 1638399910
10505, 451887964
28731, 1861047603
1668, 1734544599
187, 851142200
46471, 1616319279
36935, 1301497914
22331, 345152849
32485, 2139473519
14720, 568976526
31945, 191873432
16888, 877865728
46781, 536149112
10540, 796557853
39952, 2078807896
41004, 780473406
24158, 448067861
11370, 1385569241
31816, 1723663038
30192, 468182003
21591, 783493016
1282, 1013058526
40930, 44439966
11375, 81239767
29837, 1969476096
16293, 787611782
15880, 1856883181
27510, 341262661
48646, 227604402
20514, 797838598
28650, 159477870
12004, 1728652808
45731, 663189727
38401, 769177548
19117, 1939368593
9551, 666690708
27961, 1174377186
49235, 512885244
17152, 890476962
25011, 1255246989
19410, 1244341305
8771, 726335290
40838, 1560852633
47952, 1199289484
7035, 57934818
28083, 1947385685
12689, 1427956439
4845, 824958420
46166, 347809598
35968, 183031636
44543, 684011872
22344, 715072505
39058, 381987931
7749, 929722562
14894, 1822082760
35903, 1984934304
40417, 2080344674
35947, 1872681256
13659, 1631383899
37092, 1134687046
18717, 774131527
39083, 1906731406
4319, 315660280
6179, 2145750485
19878, 30858499
48473, 803164421
20371, 1031020818
36926, 425775781
8749, 598711027
48343, 537989995
10140, 1392984246
40652, 1192250557
45272, 939226599
48165, 672075283
26850, 1841935258
12329, 2112445567
33137, 593867764
43326, 523187456
28044, 308415857
4294, 1572997922
24356, 702752767
28696, 1054144728
23585, 1746915622
20509, 999298687
43002, 687935205
38682, 471453142
19451, 1912729334
3699, 1259281076
22285, 433668217
6359, 1127599135
19827, 1590635041
11055, 596702964
19157, 816770733
40421, 946547202
36590, 1641344715
11476, 1464460946
13834, 600740172
22026, 1930387420
22147, 1851042536
2459, 398315149
44093, 172007493
18291, 324929896
36828, 385988342
10972, 641725465
6559, 1368083684
24601, 947776386
35077, 714402008
29351, 848254234
22741, 516886124
1436, 508875683
47191, 19379265
36629, 207361025
19437, 196975008
48445, 820291584
17544, 772467256
6733, 292027989
24750, 2088375024
7885, 881727930
29719, 53685210
3395, 1146536278
18894, 1145294348
12665, 85520323
46356, 1491308368
24557, 1243385449
44492, 581092346
11132, 2018941683
21611, 1578114114
19060, 1220591048
39122, 69083858
32633, 1675623018
1114, 1112005718
1007, 1786025864
47095, 437125244
20146, 1379776814
10454, 2043723542
29444, 1912579348
34242, 325658461
49671, 753746951
16829, 784390581
32400, 1677677673
32927, 1601909885
35708, 1965954538
40351, 1627954769
11938, 660145825
38627, 932460923
35195, 391106093
16642, 8452554
48310, 949880089
27798, 549918456
23255, 936388253
8350, 561002699
33953, 1487692593
11161, 552099977
5896, 556144342
40558, 2091088296
38368, 554489837
14533, 1635474076
10727, 430571236
45197, 1412022665
17061, 665500176
49941, 1279002256
6270, 93982935
4810, 1086254580
13024, 1733032609
23036, 1226036279
37214, 2082331387
38978, 1223421167
40332, 526216491
21144, 1516496228
10834, 964528054
876, 1168699202
17891, 858131762
39630, 1891978618
2998, 1772634828
17636, 231936412
1356, 1353517577
38668, 1347257626
512, 650909831
28558, 343879888
8792, 1922201595
16167, 758396006
49334, 1209471497
17173, 1132106018
37989, 1609854670
18598, 670565175
49076, 1961219474
14377, 1945916968
17588, 348470359
11938, 1960570587
5187, 699445926
23351, 264272896
13503, 1555962019
30522, 1352980367
38202, 1897559081
10255, 295846994
27028, 1119292774
43000, 1381842714
30624, 888576526
15084, 1916968613
47548, 867583682
140, 777846624
19508, 131830869
29944, 1353187097
1228, 119208235
24036, 453922768
4161, 1211297387
45664, 724134017
25758, 182242538
14384, 679163961
1619, 1626490992
10955, 1604594999
118, 2029253956
4065, 779580742
46834, 1205419149
15707, 1121294382
2831, 989115847
41006, 606838692
46716, 327937303
25789, 1601247945
45538, 978816177
20713, 1265799699
29916, 625882729
33716, 662405674
25267, 1919564453
19635, 740443239
21797, 169096943
4590, 1996871915
17251, 1036508656
19010, 821214085
44157, 1178034717
8467, 19963341
16917, 1694165825
2033, 1140613633
3128, 439344174
27930, 321765018
10351, 502064995
14718, 1460790267
47724, 1430014786
45941, 1936072992
45591, 1317281929
32583, 453183740
28872, 726587173
22008, 1537246123
45829, 931541018
26560, 1857539987
25735, 6001379
3328, 2129242652
17204, 356821713
22638, 1574786685
15887, 1716750568
1703, 66842590
31916, 1336632773
32857, 1199279640
13912, 1503345150
18984, 1821259503
43431, 1516901567
9596, 12038655
5093, 429531604
34778, 1859100922
22622, 1760261338
7261, 1323164709
12717, 1299176941
23714, 1318946274
48654, 279812704
49311, 304680893
13272, 495317366
23483, 2067895188
140, 1899156340
41181, 303630404
17843, 2107560165
39907, 1928161274
28085, 104365855
49930, 1572983178
47459, 1342001060
452, 1894970081
28751, 706274066
1143, 573557820
1007, 228091209
4094, 1513966014
3913, 491269757
46907, 356983537
37124, 42686743
45078, 671053616
43083, 1397086259
34020, 1049377278
12776, 952090279
4905, 686657213
6135, 622771187
6743, 1590353594
22247, 1396757196
40028, 772067350
31262, 261007523
25171, 1960998621
48732, 1090645617
30987, 997002645
15375, 998644247
36182, 421018851
30990, 1631381260
22467, 835690425
33871, 2066756487
17704, 90663000
13118, 567638961
20213, 1927819253
10148, 889476957
39200, 1007698747
505, 561045580
16098, 94298119
3103, 977907621
46740, 1311151835
3238, 1235294080
20832, 1502984965
4679, 1514657014
3816, 1127785669
4627, 868592635
26094, 1879538498
15474, 1701060150
1498, 1659228593
15463, 600038064
14198, 1311625611
15021, 662769750
40711, 1628265526
15330, 1951606809
13645, 2045868433
30782, 1630376737
36620, 703100372
37169, 1370207452
1690, 804641848
30819, 1982605506
27517, 1735935446
14494, 1748419964
40296, 1491579968
46466, 1290708147
24913, 1423211930
46211, 295405464
3893, 1232777584
25214, 759194604
9462, 34506897
17765, 288639459
25330, 1345348547
16196, 1142428303
48920, 489719718
2107, 2107050610
11566, 1102532926
22468, 1079305436
34724, 498403314
41752, 11491373
33283, 1982238218
49520, 845824548
16500, 1045462083
30012, 1845320394
6019, 2099405227
31350, 844315481
12124, 1020349116
4940, 2066803806
14015, 904487488
48461, 119179287
7206, 1426900569
46249, 541085125
49847, 2020918718
40561, 1072934572
38384, 153148665
25945, 214338019
36883, 239141817
12568, 1245869736
3900, 53908932
6482, 1415359919
30511, 1400737832
41752, 2139742635
3300, 1245146692
12794, 491817316
532, 973327607
46603, 1396357739
44528, 689742853
42864, 634694376
27923, 1410349777
28948, 935016307
48442, 644571245
4327, 1551401677
13062, 62033247
37765, 20833314
42179, 1593494247
43233, 121772691
48432, 1548384985
31678, 1120351732
48029, 25610824
19048, 648198561
38432, 75682004
6300, 1251682960
24857, 1834515516
27336, 1328602780
31645, 1446522636
35439, 513396439
43881, 1265489766
48117, 827323295
23013, 567102234
6609, 1443465193
12834, 136866194
37884, 859861266
1179, 1679269562
12998, 183815560
30387, 1444898399
14122, 556335171
30403, 729086774
18131, 138521612
18643, 1546911820
24392, 1513500288
808, 1583259831
46728, 789561042
15950, 1944211197
34337, 2028788963
29783, 317557299
20508, 376942617
23493, 742524744
3883, 2139674673
10659, 1069533234
6585, 1979191046
47985, 1008020707
42569, 1887528388
7482, 48577052
0, 5742477
38872, 1345690744
42765, 293956033
16927, 1398655845
17075, 1482732877
33394, 552917764
38193, 1559213178
25063, 541325053
5795, 1324898557
49798, 1025476031
39582, 1558160457
9265, 1493096167
17855, 314473602
33227, 1777910424
18342, 2090740709
37476, 2080568342
33186, 1274492701
25438, 1468242303
48734, 2060242365
14501, 504482161
41595, 1914797895
49925, 612046140
27425, 1927874989
21193, 1115199573
39898, 289737343
25604, 274895832
47800, 2088201221
41999, 1090282007
41175, 2121625226
8783, 309709517
32287, 399712612
44211, 2013881825
5313, 1521569649
40481, 1095170399
28366, 2054054982
2560, 682336313
19229, 509568837
32453, 1000413007
10178, 300269999
12580, 1395250076
7342, 2108804536
45908, 290421495
22109, 1290654260
3502, 157229636
45838, 2101412286
39153, 1182194478
41250, 709733364
42655, 2027846563
19365, 235749488
33314, 1518147731
20822, 427702226
397, 1963690052
21063, 1347382850
19411, 1227231242
2849, 784748343
47670, 90176544
19231, 2145143579
48039, 648107692
14191, 1761301541
37328, 405626381
30179, 1272276481
20859, 2068871429
9845, 488929867
34344, 2065829210
29355, 777284010
43293, 867000178
36236, 1489493690
6582, 2142257300
42893, 1499825993
4894, 189562094
40688, 1697002564
38638, 883159919
12495, 660336677
17611, 835493038
4571, 189121291
19420, 1989384750
47772, 681456631
22532, 1295923969
36498, 1712523228
19531, 1895065854
23591, 503279176
32384, 1547309827
22867, 1297788966
33479, 534682112
31311, 616604725
44206, 787221999
23642, 1003982845
31918, 1860786137
19522, 1054165881
45528, 1938474093
37172, 1789914948
25196, 557201296
37931, 1543664080
25265, 1494274430
3660, 919911148
6636, 1451027251
40324, 1856439020
3431, 1268479543
44338, 245453262
11655, 1656875649
7988, 379922214
14000, 1028181630
5059, 1966995918
34119, 900740933
28151, 1290279647
31379, 2116965323
10947, 324622927
32971, 1256598879
37007, 232324588
39661, 829507019
35736, 1845246297
623, 427942412
1669, 983904054
21956, 413462359
7316, 1352099963
38008, 2091415304
22177, 219468360
13286, 968443588
30630, 1713597406
34522, 912658781
43405, 413432253
40456, 1789104353
5180, 1408823427
19584, 458858539
48015, 1501609245
15558, 645900103
21894, 1421416181
42515, 606089915
36587, 622780823
2274, 1487193904
30787, 942406634
25560, 1559419316
24994, 255755199
29257, 1200855624
2605, 102080131
14405, 678262362
12384, 848171213
33067, 1253567564
10992, 1218102651
26103, 1750659007
28248, 853308013
25462, 1771600142
40547, 1322917977
6409, 385077134
48801, 1249758683
21038, 1773095940
31669, 1155912951
31608, 1206556663
18150, 1565410865
28639, 1233537107
40996, 225959396
49469, 35519732
30609, 84198889
37296, 1183641601
1540, 854029751
16960, 1874529789
37765, 1035892422
46283, 1834578312
26752, 1728852693
21798, 9541905
27728, 1944442837
37845, 875809398
22140, 820185805
16061, 217056642
13023, 194811053
43749, 1905604019
20449, 1214909570
23752, 1494901059
8459, 1082727400
9012, 453926352
7152, 1317875973
22493, 1496611269
34747, 1679618776
5933, 417611499
37821, 1255877731
3404, 2092115550
36920, 62307601
41300, 2005709060
43407, 755323713
32054, 1120606430
34766, 1525875803
26801, 1370905216
1726, 672366905
22627, 1892410185
44306, 1249381639
2889, 1544367810
23964, 379825382
45431, 626058712
44159, 2077201364
20211, 1172948332
45447, 1470823616
30234, 90948720
31217, 1938021534
7780, 268140976
11600, 24456187
47406, 1495996366
31990, 119990560
17934, 2143633716
7465, 1437740561
10254, 399968123
38553, 2087413143
35933, 959412517
4878, 690347716
21229, 231715389
15432, 481657793
13721, 1805660880
31409, 374760308
9600, 1338128978
48194, 1845783732
19955, 711159794
39919, 847533713
22513, 1273088262
24273, 779090447
38330, 1759881739
47361, 1010314936
16214, 608985914
44432, 1956702148
48431, 1269999310
16216, 1006386013
14699, 1119631649
43806, 758894772
8881, 1293041567
5080, 526934833
36897, 1298953275
34917, 2089956852
13069, 2095474837
6918, 2069785582
29451, 1757531191
42382, 342834133
29282, 770739743
49070, 1382295497
25657, 155909854
13997, 800640440
9164, 1691080213
26453, 780140215
28214, 1147586611
34987, 1441037095
44530, 525206420
21928, 776831428
9695, 45723198
4632, 1686789116
48035, 1509311550
41051, 1214793838
9094, 162999785
27971, 341804728
39528, 763293393
225, 165981537
3247, 768130574
21977, 197628763
27140, 626164783
18978, 974955354
1394, 369320318
8802, 2066895925
26738, 88997082
43705, 571202785
20280, 1415548337
8253, 128434667
26240, 1719599304
28505, 1896735334
49089, 753372829
6414, 668854969
16222, 1815156640
36506, 288385822
3566, 1801458484
14585, 747530706
39619, 1463783564
36061, 2053891013
3882, 1990994863
3290, 580146972
41945, 522063347
49757, 67228578
11685, 1261858010
13245, 567504277
23667, 1538891751
5963, 569089108
30932, 407812377
44078, 1661447154
35369, 2072780584
32976, 511288936
5420, 288363914
19642, 2006895039
47478, 833822055
2405, 1437767712
33270, 1739122047
14684, 609841568
1747, 1021780793
20146, 2051313432
5155, 872733391
34061, 970128822
41494, 788090024
17931, 408922426
2401, 629678361
19581, 1271387771
25297, 1872718909
26707, 134247070
49175, 894012701
42109, 1765746653
34757, 1906960866
30717, 257684379
49266, 926461753
25947, 1612301013
42546, 1544596093
30797, 2084397702
45837, 1987464858
42876, 533987331
21234, 298777159
9758, 1823973635
5520, 865795691
27758, 1483430818
30952, 583070817
27888, 604630128
33519, 1611336349
43133, 1057434628
13568, 1278923851
19007, 721929186
1956, 35161307
46551, 2006144503
7400, 1702877348
8557, 1849603237
8558, 702617785
6921, 23446144
44945, 1179016679
19779, 1929850465
12370, 647813890
47635, 488359674
34707, 735991875
39802, 560484578
44577, 1315882936
19206, 1570658145
23139, 785554566
3683, 505225095
15873, 331850234
35950, 252989625
27582, 159460859
42863, 1430102492
28645, 191216136
48636, 1863473590
32815, 1153484767
40407, 1267561537
48657, 764154395
21211, 884699717
46270, 701427366
34295, 1699990847
10302, 915619854
15344, 317149793
24420, 1268269027
24888, 374406645
19261, 1186260839
46270, 1487363195
21698, 582505485
32039, 60316695
21621, 76047027
40285, 2143954436
31795, 1422147045
32325, 883346804
17792, 872469889
46521, 1538964062
47255, 1065747169
21262, 1443723909
17023, 67152958
23702, 1535057795
21986, 435764942
14440, 788057599
25781, 389377062
37147, 820263832
32548, 897919186
30527, 1745604169
16214, 656887165
24958, 56014361
34210, 858623635
11165, 2117852002
43524, 559924039
32416, 1157507131
21208, 453320030
47392, 1459554583
22989, 67137446
28730, 1855894975
2389, 609109522
18926, 2124928170
36584, 624406073
8354, 1970369132
25260, 1678288882
39654, 348807826
42399, 1163080964
22187, 119242961
4599, 1344183352
11315, 1605314476
7391, 1598943731
37959, 1382294951
13762, 1069085352
15886, 425253103
22798, 1541494616
14430, 1639125187
20490, 630133356
19710, 1001607075
39430, 266794416
42559, 629381042
33298, 245498565
38868, 2132775697
29529, 1383011055
35010, 1282800481
10759, 194146325
31309, 336334503
40057, 1355969268
29454, 1697870171
20972, 265511693
23274, 1413793771
6309, 109304056
35310, 1810126800
37412, 374521372
227, 1993976842
15789, 1488742786
24236, 438915439
41352, 1454063104
7489, 995337233
40511, 528742499
4066, 1269301271
38825, 871285375
35774, 368495234
20996, 1176781580
15405, 357341968
43273, 2042005031
35739, 1101815935
25439, 529087402
9087, 743262851
8774, 1428709314
6046, 1544924563
18452, 1065630282
40003, 356726156
9739, 260563844
13390, 1061800250
6343, 1482717456
17873, 1512195168
19184, 1789253647
40402, 286290180
1580, 1799572159
32148, 113361205
43542, 267284240
27140, 1697918981
21642, 1979636227
48185, 1699980416
11893, 883454231
21332, 2030830346
34513, 933777687
22854, 173810604
41531, 1592136244
10855, 1983647874
20053, 1419228728
9395, 1133889237
48728, 1081566149
29417, 1879550308
4661, 2063811565
11513, 280264555
12157, 1060605006
33537, 979983799
7585, 124398074
30568, 6135831
2305, 1629901900
16177, 809453170
45939, 129555383
13775, 1610537470
41628, 71390982
1696, 501578033
19710, 647577443
17270, 404134790
43593, 908163039
1450, 315314606
40956, 2129112964
29161, 1008103114
34322, 426279050
36913, 1934991907
27124, 373083833
27738, 1558529429
35733, 1830610267
48952, 271698024
15651, 1203762727
35494, 1534373631
3709, 1181453543
1664, 618289771
30986, 1523935286
24562, 1410690931
14677, 1158626012
5537, 1109105633
5328, 174101051
8747, 35006002
30101, 1957812013
47910, 1151057226
12198, 1763642000
3007, 38914284
18620, 782601959
12308, 1259450623
14686, 45364155
40606, 1114034747
17698, 534808622
24519, 908365036
43908, 607265433
